AÑO,CÓDIGO_MUNICIPIO,MUNICIPIO,CÓDIGO_DEPARTAMENTO,DEPARTAMENTO,CÓDIGO_ETC,ETC,POBLACIÓN_5_16,TASA_MATRICULACIÓN_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICIÓN,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,COBERTURA_BRUTA,COBERTURA_BRUTA_TRANSICIÓN,COBERTURA_BRUTA_PRIMARIA,COBERTURA_BRUTA_SECUNDARIA,COBERTURA_BRUTA_MEDIA,TAMAÑO_PROMEDIO_DE_GRUPO,SEDES_CONECTADAS_A_INTERNET,DESERCIÓN,DESERCIÓN_TRANSICIÓN,DESERCIÓN_PRIMARIA,DESERCIÓN_SECUNDARIA,DESERCIÓN_MEDIA,APROBACIÓN,APROBACIÓN_TRANSICIÓN,APROBACIÓN_PRIMARIA,APROBACIÓN_SECUNDARIA,APROBACIÓN_MEDIA,REPROBACIÓN,REPROBACIÓN_TRANSICIÓN,REPROBACIÓN_PRIMARIA,REPROBACIÓN_SECUNDARIA,REPROBACIÓN_MEDIA,REPITENCIA,REPITENCIA_TRANSICIÓN,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA,Causas
2020,76892,Yumbo,76,Valle del Cauca,4832,Yumbo,21408,97.33,96.19,72.11,89.7,87.88,51.19,107.01,99.12,104.65,120.45,89.89,,,2.44,2.81,2.34,2.22,3.25,88.65,95.87,91.79,82.93,91.43,8.91,1.32,5.87,14.85,5.31,5.17,0.61,4.45,7.8,2.22,Sin acceso a internet
2020,76890,Yotoco,76,Valle del Cauca,3817,Valle del Cauca (ETC),3125,77.86,77.86,60.08,75.16,69.19,39.7,88.45,79.84,88.52,97.67,73.84,,,0.8,0.0,0.74,0.76,1.56,97.13,100.0,96.77,97.29,96.25,2.07,0.0,2.49,1.95,2.19,5.97,0.55,7.38,6.49,2.81,Sin acceso a internet
2020,76869,Vijes,76,Valle del Cauca,3817,Valle del Cauca (ETC),2405,69.56,69.56,55.15,64.38,60.52,38.33,78.67,69.07,75.48,89.05,70.27,,,2.0,1.49,1.34,2.5,3.03,94.68,94.78,97.58,92.49,91.34,3.32,3.73,1.08,5.01,5.63,5.21,0.75,4.3,7.82,3.46,Sin acceso a internet
2020,76863,Versalles,76,Valle del Cauca,3817,Valle del Cauca (ETC),1323,70.67,70.67,63.21,66.3,64.0,42.53,83.67,80.19,78.94,88.67,86.88,,,3.7,3.53,2.13,6.21,2.61,89.59,96.47,93.14,83.73,88.89,6.71,0.0,4.73,10.06,8.5,4.4,0.0,5.2,5.92,1.31,Sin acceso a internet
2020,76845,Ulloa,76,Valle del Cauca,3817,Valle del Cauca (ETC),1091,71.13,71.13,55.95,64.81,60.43,33.7,82.95,70.24,81.07,95.72,67.39,,,1.74,1.69,0.55,2.08,5.26,89.58,98.31,95.6,79.86,90.53,8.68,0.0,3.85,18.06,4.21,5.71,0.0,3.57,10.76,2.11,Sin acceso a internet
2020,76834,Tuluá,76,Valle del Cauca,3823,Tuluá,41830,79.64,79.53,61.49,74.99,74.06,48.81,86.98,81.5,84.99,95.96,76.43,,,3.32,2.29,2.77,4.11,3.09,89.17,97.36,93.09,83.78,89.79,7.51,0.34,4.14,12.11,7.12,4.82,0.11,4.14,7.31,2.14,Sin acceso a internet
2020,76828,Trujillo,76,Valle del Cauca,3817,Valle del Cauca (ETC),4136,70.14,70.14,41.07,59.71,62.74,48.27,83.85,68.65,74.18,96.35,88.87,,,2.25,1.83,2.6,2.1,1.91,91.84,98.17,95.04,87.58,90.87,5.91,0.0,2.36,10.32,7.22,4.73,0.0,4.87,6.56,2.12,Sin acceso a internet
2020,76823,Toro,76,Valle del Cauca,3817,Valle del Cauca (ETC),3034,73.8,73.8,54.15,70.01,66.64,46.08,82.04,77.73,79.79,89.22,74.51,,,4.96,4.49,4.48,6.8,1.83,94.62,95.51,94.81,92.85,98.17,0.43,0.0,0.71,0.35,0.0,2.56,0.0,2.14,4.22,0.92,Sin acceso a internet
2020,76736,Sevilla,76,Valle del Cauca,3817,Valle del Cauca (ETC),7604,74.17,74.13,57.32,65.19,71.32,39.88,86.31,71.07,77.26,103.46,79.24,,,4.5,5.19,3.31,6.15,2.65,86.06,94.24,92.61,77.63,89.01,9.43,0.58,4.09,16.22,8.34,4.35,0.0,5.06,5.28,1.72,Sin acceso a internet
2020,76670,San Pedro,76,Valle del Cauca,3817,Valle del Cauca (ETC),3447,76.15,76.1,51.09,71.76,69.84,36.13,86.1,76.09,86.55,97.09,67.81,,,1.21,0.0,1.0,1.38,2.12,89.83,97.16,91.69,87.46,86.57,8.96,2.84,7.31,11.16,11.31,4.59,0.57,5.41,5.63,0.71,Sin acceso a internet
2020,76622,Roldanillo,76,Valle del Cauca,3817,Valle del Cauca (ETC),6938,82.1,82.06,62.29,71.31,78.41,58.26,92.58,77.71,80.64,105.62,100.74,,,1.58,2.05,1.22,1.7,1.86,92.3,97.95,91.54,91.6,93.61,6.12,0.0,7.24,6.7,4.53,6.46,0.0,4.18,9.89,5.46,Sin acceso a internet
2020,76616,Riofrío,76,Valle del Cauca,3817,Valle del Cauca (ETC),3152,77.35,77.35,62.4,74.73,66.54,42.39,88.99,71.32,87.37,99.43,80.54,,,5.02,3.8,5.32,5.38,3.75,86.18,95.65,88.82,81.23,85.59,8.8,0.54,5.86,13.39,10.66,6.42,0.0,7.36,7.35,4.32,Sin acceso a internet
2020,76606,Restrepo,76,Valle del Cauca,3817,Valle del Cauca (ETC),3080,95.03,95.03,65.48,86.68,85.76,58.48,109.9,88.1,104.31,125.02,103.9,,,2.16,2.25,1.76,2.68,1.94,89.84,95.95,92.57,85.91,88.59,8.0,1.8,5.67,11.42,9.47,4.21,0.0,5.67,4.37,1.46,Sin acceso a internet
2020,76563,Pradera,76,Valle del Cauca,3817,Valle del Cauca (ETC),10348,79.44,79.3,52.82,73.87,69.23,38.55,90.75,76.54,91.65,101.7,73.18,,,2.79,6.34,2.6,2.64,2.1,92.3,91.75,93.28,90.9,93.61,4.91,1.9,4.12,6.46,4.3,8.28,0.0,7.49,11.91,3.77,Sin acceso a internet
2020,76520,Palmira,76,Valle del Cauca,3822,Palmira,62862,81.55,81.46,57.58,76.62,73.71,42.29,92.62,79.13,90.09,105.45,80.07,,,1.71,2.16,1.67,1.69,1.62,90.68,95.22,92.46,86.99,93.41,7.61,2.63,5.87,11.31,4.97,7.49,0.64,6.19,11.51,3.32,Sin acceso a internet
2020,76497,Obando,76,Valle del Cauca,3817,Valle del Cauca (ETC),2459,63.93,63.93,55.79,64.44,49.94,30.09,74.01,76.32,75.5,81.61,54.27,,,4.65,7.59,4.84,4.6,1.66,89.21,92.41,91.26,84.53,92.27,6.14,0.0,3.9,10.87,6.08,4.71,0.0,4.17,7.55,2.21,Sin acceso a internet
2020,76403,La Victoria,76,Valle del Cauca,3817,Valle del Cauca (ETC),2098,90.99,90.99,61.88,81.22,80.25,69.34,100.57,96.25,93.9,110.36,98.62,,,3.8,3.42,2.86,5.44,2.41,94.4,96.58,96.88,90.97,95.48,1.8,0.0,0.26,3.59,2.11,5.05,0.0,4.43,7.44,3.31,Sin acceso a internet
2020,76400,La Unión,76,Valle del Cauca,3817,Valle del Cauca (ETC),6707,77.1,77.07,59.69,70.88,70.56,45.51,86.34,75.39,82.12,98.66,76.6,,,2.85,1.62,2.69,3.32,2.69,92.59,97.84,94.76,88.93,93.56,4.55,0.54,2.55,7.76,3.74,4.83,0.0,3.68,7.8,2.39,Sin acceso a internet
2020,76377,La Cumbre,76,Valle del Cauca,3817,Valle del Cauca (ETC),2841,73.28,73.28,47.22,67.48,67.65,38.15,86.48,84.26,77.42,104.8,72.29,,,3.45,21.84,1.41,2.06,2.68,86.95,68.97,94.5,82.61,88.59,9.59,9.2,4.1,15.33,8.72,6.86,0.57,5.15,10.87,3.69,Sin acceso a internet
2020,76364,Jamundí,76,Valle del Cauca,4815,Jamundí,31884,76.72,76.57,53.55,74.26,67.67,38.28,83.43,71.03,87.06,89.47,68.67,,,1.37,1.82,1.03,1.55,1.78,87.24,95.65,90.19,82.99,85.31,11.39,2.53,8.78,15.47,12.91,6.02,0.4,5.53,8.78,2.34,Sin acceso a internet
2020,76318,Guacarí,76,Valle del Cauca,3817,Valle del Cauca (ETC),6678,76.59,76.58,59.96,75.1,64.47,38.8,90.55,84.73,88.5,95.58,88.27,,,2.58,3.47,2.8,2.42,1.89,93.04,95.95,94.72,91.29,91.5,4.38,0.58,2.49,6.29,6.61,4.78,0.58,4.46,6.77,2.2,Sin acceso a internet
2020,76306,Ginebra,76,Valle del Cauca,3817,Valle del Cauca (ETC),4426,85.52,85.49,50.89,71.38,88.56,49.81,97.2,61.31,82.45,122.94,95.98,,,1.85,0.66,1.93,1.76,2.31,93.93,99.34,93.78,94.05,92.29,4.22,0.0,4.29,4.19,5.39,6.21,1.32,4.96,8.62,2.89,Sin acceso a internet
2020,76275,Florida,76,Valle del Cauca,3817,Valle del Cauca (ETC),11967,83.21,83.2,61.54,77.12,75.98,43.4,94.67,93.78,91.39,106.59,79.32,,,7.11,23.29,2.79,8.85,4.65,87.85,74.48,92.75,85.12,89.67,5.04,2.23,4.46,6.02,5.68,7.2,1.39,6.86,10.09,3.53,Sin acceso a internet
2020,76250,El Dovio,76,Valle del Cauca,3817,Valle del Cauca (ETC),1968,92.43,92.43,56.36,90.16,66.31,38.54,104.62,89.09,118.61,106.1,72.61,,,7.78,2.72,7.69,9.93,5.29,82.05,93.88,85.12,73.97,81.76,10.16,3.4,7.19,16.1,12.94,9.37,0.0,12.35,8.22,4.12,Sin acceso a internet
2020,76248,El Cerrito,76,Valle del Cauca,3817,Valle del Cauca (ETC),10975,89.56,89.5,66.44,85.66,81.66,50.0,101.74,97.4,97.14,111.95,94.65,,,2.07,3.35,2.41,1.9,0.88,88.82,83.1,93.82,84.57,89.44,9.1,13.56,3.77,13.53,9.68,6.51,0.88,4.65,10.05,5.18,Sin acceso a internet
2020,76246,El Cairo,76,Valle del Cauca,3817,Valle del Cauca (ETC),1353,74.58,74.58,54.46,72.63,58.06,49.08,82.19,73.21,84.21,81.02,83.94,,,4.18,1.22,3.96,5.72,2.7,88.95,97.56,91.46,81.74,93.92,6.87,1.22,4.58,12.53,3.38,2.78,1.22,3.54,2.72,1.34,Sin acceso a internet
2020,76243,El Águila,76,Valle del Cauca,3817,Valle del Cauca (ETC),1895,75.88,75.88,55.48,69.72,71.23,40.89,86.86,68.49,82.82,101.08,76.04,,,5.5,5.0,3.09,7.19,8.9,89.32,95.0,94.44,84.21,84.29,5.17,0.0,2.47,8.6,6.81,3.12,0.0,2.47,5.26,0.52,Sin acceso a internet
2020,76233,Dagua,76,Valle del Cauca,3817,Valle del Cauca (ETC),9932,67.98,67.96,47.36,66.8,57.32,36.14,78.18,65.68,78.87,84.65,69.55,,,7.39,7.81,5.66,9.67,6.9,78.59,86.5,81.43,72.54,80.75,14.02,5.7,12.9,17.79,12.36,6.02,0.0,4.52,9.77,4.45,Sin acceso a internet
2020,76147,Cartago,76,Valle del Cauca,3821,Cartago,24348,80.17,80.12,56.17,76.02,72.65,43.15,90.74,75.43,88.73,103.32,77.47,,,1.16,0.96,0.84,1.57,1.08,92.58,98.25,93.95,90.03,92.87,6.26,0.79,5.21,8.39,6.05,8.31,0.35,6.04,13.23,5.17,Sin acceso a internet
2020,76130,Candelaria,76,Valle del Cauca,3817,Valle del Cauca (ETC),19190,81.58,81.54,56.33,80.83,72.02,41.31,90.71,78.62,93.5,97.03,77.18,,,1.7,6.56,1.16,1.46,1.48,93.86,93.2,96.77,90.83,93.15,4.44,0.24,2.07,7.71,5.38,6.08,0.36,4.11,10.23,3.97,Sin acceso a internet
2020,76126,Calima El Darien,76,Valle del Cauca,3817,Valle del Cauca (ETC),3562,78.38,78.38,59.49,71.32,74.86,49.03,89.28,86.5,80.03,103.84,83.28,,,3.36,13.92,1.66,2.68,3.69,90.39,86.08,95.9,87.29,84.7,6.25,0.0,2.45,10.03,11.61,4.26,0.0,3.49,6.16,4.22,Sin acceso a internet
2020,76122,Caicedonia,76,Valle del Cauca,3817,Valle del Cauca (ETC),5297,71.68,71.68,65.41,71.5,61.88,32.59,82.54,78.7,81.96,89.83,71.15,,,2.88,0.7,1.95,3.85,4.19,86.25,99.3,95.35,75.79,80.84,10.87,0.0,2.7,20.35,14.97,5.89,0.0,5.28,8.45,3.59,Sin acceso a internet
2020,76113,Bugalagrande,76,Valle del Cauca,3817,Valle del Cauca (ETC),4665,74.81,74.68,51.55,68.78,66.71,43.17,87.4,78.59,80.77,97.46,86.59,,,3.5,2.2,3.63,4.11,2.15,89.98,97.36,93.52,85.69,88.41,6.51,0.44,2.84,10.2,9.44,3.9,0.0,4.27,5.13,1.5,Sin acceso a internet
2020,76111,Guadalajara de Buga,76,Valle del Cauca,3820,Guadalajara de Buga,23359,83.28,83.17,53.92,77.27,75.04,49.65,93.6,82.41,90.69,103.05,87.3,,,3.8,5.54,3.55,4.28,2.23,87.57,91.64,89.46,82.6,93.84,8.64,2.82,6.99,13.12,3.94,7.44,0.97,7.32,10.28,3.06,Sin acceso a internet
2020,76109,Buenaventura,76,Valle del Cauca,3819,Buenaventura,83105,80.41,80.2,47.43,71.34,61.48,33.9,95.49,79.31,99.78,100.49,82.21,,,2.03,1.32,2.25,1.87,2.1,95.25,97.89,95.25,94.7,95.16,2.73,0.79,2.5,3.43,2.73,4.61,1.12,4.53,6.38,1.67,Sin acceso a internet
2020,76100,Bolívar,76,Valle del Cauca,3817,Valle del Cauca (ETC),3390,76.46,76.46,55.67,70.75,64.46,39.28,87.99,70.92,89.08,95.06,79.46,,,4.19,4.0,3.72,5.21,3.31,86.2,96.0,91.22,77.11,86.45,9.6,0.0,5.06,17.68,10.24,8.43,0.0,10.13,9.54,3.92,Sin acceso a internet
2020,76054,Argelia,76,Valle del Cauca,3817,Valle del Cauca (ETC),1152,79.17,79.17,60.0,73.93,66.5,40.82,91.23,74.12,89.53,101.24,82.14,,,5.09,3.17,6.94,3.45,4.51,91.16,96.83,92.34,88.51,91.73,3.74,0.0,0.72,8.05,3.76,3.63,0.0,4.06,3.74,3.76,Sin acceso a internet
2020,76041,Ansermanuevo,76,Valle del Cauca,3817,Valle del Cauca (ETC),3713,75.33,75.33,61.24,76.36,61.11,29.87,86.26,79.15,89.6,95.01,63.8,,,15.21,11.35,12.78,20.54,12.9,78.86,88.65,83.38,68.57,82.08,5.94,0.0,3.83,10.89,5.02,5.79,0.0,3.61,11.43,2.87,Sin acceso a internet
2020,76036,Andalucía,76,Valle del Cauca,3817,Valle del Cauca (ETC),4261,65.67,65.62,55.56,61.77,59.38,40.61,75.55,69.88,69.54,85.19,73.48,,,2.05,2.15,1.81,2.42,1.73,93.02,97.31,95.28,91.25,89.6,4.93,0.54,2.91,6.32,8.66,3.91,0.54,2.21,7.27,1.73,Sin acceso a internet
2020,76020,Alcalá,76,Valle del Cauca,3817,Valle del Cauca (ETC),2879,69.61,69.61,54.22,65.42,58.33,32.66,80.62,70.67,81.26,90.65,63.71,,,1.41,1.89,1.89,1.06,0.4,97.64,98.11,98.01,96.82,98.42,0.94,0.0,0.1,2.12,1.19,5.23,0.0,5.35,7.02,2.77,Sin acceso a internet
2020,76001,Cali,76,Valle del Cauca,3818,Cali,388573,84.41,84.09,60.12,79.9,76.48,46.96,93.08,78.3,91.78,102.44,85.06,,,2.71,3.48,2.82,2.62,2.3,89.78,94.27,91.53,86.96,90.54,7.51,2.25,5.65,10.42,7.16,5.51,1.06,4.84,7.81,2.82,Sin acceso a internet
2020,73873,Villarrica,73,Tolima,3815,Tolima (ETC),898,99.55,99.55,66.23,99.21,84.46,57.82,107.24,97.4,116.4,110.14,82.99,,,3.84,1.33,3.41,5.1,3.7,90.29,97.33,93.41,85.67,86.11,5.87,1.33,3.18,9.24,10.19,3.2,0.0,1.59,5.73,4.63,Sin acceso a internet
2020,73870,Villahermosa,73,Tolima,3815,Tolima (ETC),1914,88.61,88.61,59.87,82.59,76.4,40.78,98.17,93.63,101.12,105.43,77.67,,,4.46,2.74,3.57,5.74,5.03,89.82,96.58,92.0,84.68,93.47,5.72,0.68,4.43,9.57,1.51,3.37,0.0,4.55,3.39,1.01,Sin acceso a internet
2020,73861,Venadillo,73,Tolima,3815,Tolima (ETC),2431,95.97,95.97,54.01,89.42,88.05,49.64,109.34,96.26,106.65,124.73,90.6,,,2.98,1.67,2.09,3.99,3.78,92.62,98.33,95.25,88.35,93.13,4.41,0.0,2.66,7.66,3.09,4.94,0.0,2.18,7.55,9.62,Sin acceso a internet
2020,73854,Valle de San Juan,73,Tolima,3815,Tolima (ETC),1046,86.62,86.62,61.04,77.25,76.57,52.78,93.21,83.12,95.5,98.64,81.11,,,5.23,1.56,2.98,3.31,17.81,91.9,98.44,95.29,91.16,81.51,2.87,0.0,1.74,5.52,0.68,3.79,0.0,3.23,6.63,0.0,Sin acceso a internet
2020,73770,Suárez,73,Tolima,3815,Tolima (ETC),599,90.82,90.82,65.96,89.26,72.91,42.99,96.33,93.62,109.09,100.0,61.68,,,1.39,2.27,0.38,2.46,1.52,96.53,97.73,98.86,93.1,96.97,2.08,0.0,0.76,4.43,1.52,7.11,2.27,5.68,11.82,1.52,Sin acceso a internet
2020,73686,Santa Isabel,73,Tolima,3815,Tolima (ETC),1229,94.47,94.47,61.7,88.4,82.82,49.05,105.94,90.43,106.8,114.82,92.86,,,4.77,1.18,3.37,6.61,6.29,81.41,96.47,85.77,71.59,87.41,13.82,2.35,10.86,21.81,6.29,1.48,0.0,1.31,2.42,0.0,Sin acceso a internet
2020,73678,San Luis,73,Tolima,3815,Tolima (ETC),2454,96.01,96.01,74.3,87.86,88.59,49.31,104.6,113.97,104.59,115.83,78.67,,,4.96,0.98,3.9,6.58,6.03,89.65,96.57,92.49,86.12,86.67,5.4,2.45,3.61,7.31,7.3,5.88,0.0,5.27,7.62,6.35,Sin acceso a internet
2020,73675,San Antonio,73,Tolima,3815,Tolima (ETC),2947,94.57,94.57,76.62,88.66,86.72,46.69,105.77,93.94,104.14,125.17,75.95,,,10.17,11.06,10.12,9.99,10.36,85.06,88.94,85.42,84.41,83.17,4.77,0.0,4.46,5.6,6.47,5.05,0.0,5.42,5.98,3.87,Sin acceso a internet
2020,73671,Saldaña,73,Tolima,3815,Tolima (ETC),2709,89.48,89.41,57.84,87.17,75.45,53.4,96.09,87.25,105.17,97.97,75.88,,,2.34,1.29,3.65,1.37,1.45,95.31,97.42,94.38,95.19,97.39,2.34,1.29,1.97,3.43,1.16,4.65,0.0,5.91,5.61,0.58,Sin acceso a internet
2020,73624,Rovira,73,Tolima,3815,Tolima (ETC),4858,100.39,100.39,67.3,96.9,85.09,48.46,109.59,96.76,117.93,115.92,83.14,,,3.11,4.3,2.19,4.0,3.35,93.88,95.42,95.67,91.13,94.19,3.01,0.29,2.15,4.86,2.46,4.32,0.0,4.51,6.12,0.7,Sin acceso a internet
2020,73622,Roncesvalles,73,Tolima,3815,Tolima (ETC),1275,83.84,83.84,51.52,81.96,68.49,41.47,92.63,72.73,101.34,97.49,70.97,,,9.87,11.11,7.78,12.24,10.45,79.64,86.11,85.77,71.43,76.12,10.49,2.78,6.45,16.33,13.43,5.6,0.0,6.26,7.12,1.49,Sin acceso a internet
2020,73616,Rioblanco,73,Tolima,3815,Tolima (ETC),5893,81.64,81.64,57.82,83.35,61.34,34.11,91.5,78.53,104.14,89.01,68.55,,,6.46,2.4,5.52,10.01,4.02,89.1,97.36,89.46,84.52,94.42,4.44,0.24,5.02,5.48,1.56,6.33,0.0,7.91,6.63,2.01,Sin acceso a internet
2020,73585,Purificación,73,Tolima,3815,Tolima (ETC),4160,98.56,98.41,57.69,91.1,86.75,62.61,112.36,93.79,107.21,120.63,117.42,,,1.32,0.78,1.21,1.31,1.87,93.67,96.11,95.15,91.89,92.71,5.01,3.11,3.64,6.8,5.42,5.29,0.0,4.78,8.49,1.5,Sin acceso a internet
2020,73563,Prado,73,Tolima,3815,Tolima (ETC),1621,101.97,101.97,65.38,91.8,91.41,61.54,112.58,96.92,110.73,122.12,105.49,,,4.35,0.0,0.99,8.9,4.62,92.5,100.0,96.17,86.08,94.54,3.15,0.0,2.84,5.02,0.84,3.93,0.0,4.26,5.18,1.68,Sin acceso a internet
2020,73555,Planadas,73,Tolima,3815,Tolima (ETC),6601,99.02,98.95,68.23,102.84,77.83,39.49,109.41,94.97,125.42,109.58,74.12,,,3.0,1.65,2.05,4.64,4.06,86.69,97.79,90.95,78.34,80.74,10.31,0.55,7.0,17.03,15.19,5.5,0.0,5.51,7.36,3.89,Sin acceso a internet
2020,73547,Piedras,73,Tolima,3815,Tolima (ETC),1215,74.24,74.24,60.0,72.55,62.71,34.19,80.33,93.33,86.38,86.94,51.28,,,0.92,1.19,1.23,0.82,0.0,83.3,98.81,92.36,69.95,82.5,15.78,0.0,6.4,29.23,17.5,7.58,0.0,6.4,12.02,3.33,Sin acceso a internet
2020,73520,Palocabildo,73,Tolima,3815,Tolima (ETC),2087,74.89,74.89,62.35,77.35,62.82,30.5,80.45,77.06,90.16,82.76,52.49,,,2.77,0.0,4.38,1.51,1.3,88.66,98.44,89.3,87.15,82.47,8.57,1.56,6.31,11.34,16.23,4.91,0.0,4.12,8.51,0.65,Sin acceso a internet
2020,73504,Ortega,73,Tolima,3815,Tolima (ETC),7586,79.63,79.62,55.59,77.2,68.64,45.25,85.53,76.97,91.37,89.13,68.15,,,1.39,0.86,0.77,1.82,2.68,95.35,98.49,96.87,93.11,94.25,3.26,0.65,2.36,5.06,3.07,4.2,0.22,5.39,3.92,3.05,Sin acceso a internet
2020,73483,Natagaima,73,Tolima,3815,Tolima (ETC),2635,103.04,103.04,63.49,98.28,91.23,56.39,119.17,93.12,118.18,122.62,124.95,,,2.24,1.42,1.12,3.59,2.26,92.56,98.58,96.92,87.59,90.68,5.19,0.0,1.96,8.82,7.06,4.01,0.0,3.36,5.74,2.82,Sin acceso a internet
2020,73461,Murillo,73,Tolima,3815,Tolima (ETC),941,75.35,75.35,58.9,76.88,53.37,33.76,82.68,82.19,98.44,73.31,63.69,,,8.79,6.67,3.97,17.99,5.88,82.15,93.33,85.45,71.13,90.59,9.06,0.0,10.58,10.88,3.53,6.55,0.0,7.92,7.95,1.18,Sin acceso a internet
2020,73449,Melgar,73,Tolima,3815,Tolima (ETC),6795,118.72,118.63,80.86,116.45,105.03,59.39,134.45,110.38,135.58,147.97,117.16,,,3.31,2.85,3.62,2.78,4.0,93.78,96.71,92.45,94.86,93.75,2.91,0.44,3.93,2.36,2.25,4.33,0.0,4.52,5.87,1.62,Sin acceso a internet
2020,73443,Mariquita,73,Tolima,3815,Tolima (ETC),7002,96.5,96.39,64.27,89.99,83.87,50.57,106.88,96.5,108.14,115.13,92.39,,,8.49,5.99,7.47,8.25,14.54,85.41,93.78,88.71,81.87,79.42,6.1,0.23,3.82,9.88,6.04,6.13,0.23,3.49,10.86,4.39,Sin acceso a internet
2020,73411,Líbano,73,Tolima,3815,Tolima (ETC),6620,102.72,102.69,69.55,98.52,91.88,49.32,117.39,102.47,117.25,131.3,96.53,,,2.46,2.32,2.1,3.01,2.09,91.67,96.63,94.03,88.7,89.57,5.87,1.05,3.86,8.29,8.34,5.12,0.21,4.38,7.65,2.82,Sin acceso a internet
2020,73408,Lérida,73,Tolima,3815,Tolima (ETC),3288,95.29,95.29,51.91,89.25,83.42,54.39,107.6,85.88,105.07,117.11,104.91,,,4.71,3.03,6.39,3.96,2.25,88.69,96.46,88.96,86.0,91.25,6.61,0.51,4.65,10.04,6.5,5.42,1.52,4.42,8.2,2.99,Sin acceso a internet
2020,73352,Icononzo,73,Tolima,3815,Tolima (ETC),2240,93.26,93.21,60.8,82.63,87.04,57.26,114.33,95.45,99.67,120.55,146.17,,,3.19,1.22,1.56,4.48,5.43,88.39,96.95,94.09,82.92,82.43,8.41,1.83,4.35,12.6,12.14,3.91,0.0,3.46,6.24,0.96,Sin acceso a internet
2020,73349,Honda,73,Tolima,3815,Tolima (ETC),3941,93.99,93.99,62.89,93.32,76.87,50.74,112.86,115.81,114.78,121.96,90.96,,,2.13,2.02,1.65,3.1,1.09,90.13,87.45,92.79,86.4,93.25,7.75,10.53,5.56,10.5,5.66,7.06,0.0,6.76,9.97,4.36,Sin acceso a internet
2020,73347,Herveo,73,Tolima,3815,Tolima (ETC),1436,85.65,85.65,63.55,81.76,74.05,40.89,93.45,79.44,97.76,104.19,67.61,,,4.67,2.35,3.52,4.75,10.2,88.4,97.65,89.96,86.16,84.35,6.93,0.0,6.51,9.09,5.44,6.7,0.0,5.99,10.12,2.04,Sin acceso a internet
2020,73319,Guamo,73,Tolima,3815,Tolima (ETC),5896,88.52,88.5,46.55,83.33,76.77,56.98,99.24,86.41,98.74,105.07,94.51,,,0.55,1.17,0.34,0.38,1.27,93.75,97.95,95.19,91.82,92.63,5.7,0.88,4.48,7.8,6.1,5.05,0.29,5.34,6.66,2.54,Sin acceso a internet
2020,73283,Fresno,73,Tolima,3815,Tolima (ETC),6062,92.38,92.38,65.36,88.33,80.05,41.69,102.29,99.56,107.29,111.26,74.37,,,6.96,4.92,8.65,6.17,3.74,82.18,92.17,82.42,78.05,88.08,10.86,2.91,8.93,15.79,8.19,6.86,2.68,7.12,9.17,0.71,Sin acceso a internet
2020,73275,Flandes,73,Tolima,3815,Tolima (ETC),5112,89.4,89.34,56.65,86.84,72.94,47.05,100.7,99.26,105.4,104.04,84.09,,,4.81,13.36,3.03,5.23,4.6,85.52,85.2,92.58,76.31,84.02,9.67,1.44,4.39,18.47,11.38,6.0,0.36,4.33,10.54,3.87,Sin acceso a internet
2020,73270,Falan,73,Tolima,3815,Tolima (ETC),1432,108.31,108.31,51.38,95.91,102.23,76.03,125.14,84.4,112.78,132.79,157.85,,,1.67,1.09,0.6,3.05,1.12,94.28,98.91,96.68,90.24,96.65,4.05,0.0,2.72,6.71,2.23,5.48,0.0,6.04,7.62,0.74,Sin acceso a internet
2020,73268,Espinal,73,Tolima,3815,Tolima (ETC),12159,111.36,111.23,79.8,109.2,97.3,59.35,127.4,122.58,130.27,130.5,117.5,,,2.62,2.68,2.28,3.27,1.82,84.2,94.79,89.54,75.9,86.24,13.18,2.53,8.18,20.83,11.94,7.83,1.04,6.58,11.85,3.64,Sin acceso a internet
2020,73236,Dolores,73,Tolima,3815,Tolima (ETC),1534,94.59,94.59,51.26,87.4,80.53,64.39,108.21,83.19,103.35,116.98,113.64,,,4.98,3.03,4.33,7.32,2.21,91.5,95.96,92.27,87.99,95.58,3.52,1.01,3.4,4.69,2.21,4.65,0.0,5.1,6.38,1.33,Sin acceso a internet
2020,73226,Cunday,73,Tolima,3815,Tolima (ETC),1656,99.34,99.34,64.06,88.29,94.04,61.45,110.87,82.81,104.69,128.07,103.64,,,2.37,6.6,1.68,2.89,1.19,91.22,93.4,94.55,86.61,92.89,6.41,0.0,3.78,10.5,5.93,6.01,0.0,4.9,9.28,3.16,Sin acceso a internet
2020,73217,Coyaima,73,Tolima,3815,Tolima (ETC),5001,105.62,105.62,68.77,97.77,95.3,59.4,111.94,95.21,116.26,123.38,85.87,,,0.67,0.0,0.5,0.97,0.74,97.68,100.0,99.21,96.12,95.7,1.65,0.0,0.29,2.91,3.56,2.52,0.0,3.25,2.62,1.04,Sin acceso a internet
